group,label,cpu_mean,cpu_max,energy_mean,energy_max,meter_mean,meter_min,meter_max,meter_start,meter_end,meter_delta,sample_count,error_count
energy_by_container_name,alertsnitch,,,0.03549783549783549,0.12727272727272726,,,,,,,,
energy_by_container_name,alertsnitch-mysql,,,0.3333333333333333,0.34545454545454546,,,,,,,,
energy_by_container_name,alpine-container,,,0.0,0.0,,,,,,,,
energy_by_container_name,cast-info-memcached,,,0.0,0.0,,,,,,,,
energy_by_container_name,cast-info-mongodb,,,2.5766233766233766,2.745454545454545,,,,,,,,
energy_by_container_name,cast-info-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,compose-review-memcached,,,0.0,0.0,,,,,,,,
energy_by_container_name,compose-review-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,coredns,,,1.1670995670995667,1.2727272727272727,,,,,,,,
energy_by_container_name,elasticsearch-logging,,,5.688311688311689,6.054545454545455,,,,,,,,
energy_by_container_name,jaeger,,,0.02770562770562771,0.07272727272727272,,,,,,,,
energy_by_container_name,kepler-exporter,,,5.163636363636364,6.472727272727273,,,,,,,,
energy_by_container_name,kernel_processes,,,782.2181818181816,816.1454545454545,,,,,,,,
energy_by_container_name,kibana-logging,,,0.9835497835497835,1.1636363636363636,,,,,,,,
energy_by_container_name,lb-tcp-443,,,0.0,0.0,,,,,,,,
energy_by_container_name,lb-tcp-80,,,0.0,0.0,,,,,,,,
energy_by_container_name,local-path-provisioner,,,0.03463203463203464,0.07272727272727272,,,,,,,,
energy_by_container_name,metrics-server,,,2.586147186147186,2.8,,,,,,,,
energy_by_container_name,movie-id-memcached,,,0.0,0.0,,,,,,,,
energy_by_container_name,movie-id-mongodb,,,2.675324675324675,3.1454545454545455,,,,,,,,
energy_by_container_name,movie-id-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,movie-info-memcached,,,0.0,0.0,,,,,,,,
energy_by_container_name,movie-info-mongodb,,,2.6874458874458873,2.8727272727272726,,,,,,,,
energy_by_container_name,movie-info-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,movie-review-mongodb,,,2.6259740259740263,2.7636363636363637,,,,,,,,
energy_by_container_name,movie-review-redis,,,0.9108225108225109,0.9818181818181818,,,,,,,,
energy_by_container_name,movie-review-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,nginx-web-server,,,1.9437229437229437,6.1090909090909085,,,,,,,,
energy_by_container_name,node-exporter,,,0.0,0.0,,,,,,,,
energy_by_container_name,page-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,plot-memcached,,,0.0,0.0,,,,,,,,
energy_by_container_name,plot-mongodb,,,2.7229437229437226,2.8727272727272726,,,,,,,,
energy_by_container_name,plot-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,rating-redis,,,0.7965367965367965,0.9272727272727272,,,,,,,,
energy_by_container_name,rating-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,review-storage-memcached,,,0.0,0.0,,,,,,,,
energy_by_container_name,review-storage-mongodb,,,2.7090909090909094,2.8727272727272726,,,,,,,,
energy_by_container_name,review-storage-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,system_processes,,,168.68341979797975,188.87890424242426,,,,,,,,
energy_by_container_name,text-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,traefik,,,0.2008658008658008,0.3090909090909091,,,,,,,,
energy_by_container_name,unique-id-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,user-memcached,,,0.0,0.0,,,,,,,,
energy_by_container_name,user-mongodb,,,2.713419913419913,2.9818181818181815,,,,,,,,
energy_by_container_name,user-review-mongodb,,,2.825974025974026,3.018181818181818,,,,,,,,
energy_by_container_name,user-review-redis,,,0.9939393939393942,1.0363636363636364,,,,,,,,
energy_by_container_name,user-review-service,,,0.0,0.0,,,,,,,,
energy_by_container_name,user-service,,,0.0,0.0,,,,,,,,
cpu_k8s_by_id,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod00580537_c024_477b_918d_d61ed2c48516.slice/cri-containerd-ac43c1c495f9613d016dc2c2a8e8dea6c286d77ed0e65976bd7ce9079d3c759b.scope,0.000258526730516591,0.00026450128717752096,,,,,,,,,,
cpu_k8s_by_id,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod00580537_c024_477b_918d_d61ed2c48516.slice/cri-containerd-e416d527b2e40ce68117e197e7ffd6225f214e480da56fbe56446bb1efe64720.scope,0.0,0.0,,,,,,,,,,
cpu_k8s_by_id,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod133ebde4_0225_457e_828e_497249ff6732.slice/cri-containerd-e21e5b86d581799525ba5237e0ea986b1a64662129387bf0d86b21ef415aabec.scope,0.0,0.0,,,,,,,,,,
