group,label,cpu_mean,cpu_max,energy_mean,energy_max,meter_mean,meter_min,meter_max,meter_start,meter_end,meter_delta,sample_count,error_count
energy_by_container_name,616729ff1464,,,0.009085233454545469,0.015977072727273944,,,,,,,,
energy_by_container_name,7f47bd3743e5,,,0.005812597090909135,0.009154399999999637,,,,,,,,
energy_by_container_name,coredns,,,0.005222224000000102,0.008388381818181755,,,,,,,,
energy_by_container_name,d76bae99d79e,,,0.106685701818183,0.1485200363636626,,,,,,,,
energy_by_container_name,kepler,,,0.14977162690909201,0.21089998181817834,,,,,,,,
energy_by_container_name,lb-tcp-443,,,0.0,0.0,,,,,,,,
energy_by_container_name,lb-tcp-80,,,0.0,0.0,,,,,,,,
energy_by_container_name,local-path-provisioner,,,2.8184727272722883e-05,0.00023487272727269068,,,,,,,,
energy_by_container_name,metrics-server,,,0.008990064000000034,0.016257345454543652,,,,,,,,
energy_by_container_name,redis,,,0.003874507636363636,0.006974090909090908,,,,,,,,
energy_by_container_name,server,,,0.015601877818181818,0.025467309090909097,,,,,,,,
energy_by_container_name,traefik,,,0.0007736036363636432,0.0012982545454546307,,,,,,,,
cpu_k8s_by_id,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod162c85c1_efcc_4d47_9473_e8345ba864b6.slice/cri-containerd-847266601bf71623cb361d982f878e467b0a64bf136b71f20d400073cc5350f4.scope,0.0,0.0,,,,,,,,,,
cpu_k8s_by_id,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod162c85c1_efcc_4d47_9473_e8345ba864b6.slice/cri-containerd-ce94b80aa38c07b356c1b437a326b68dca51fda746e2d87fad8b3094a296f8a1.scope,6.258819716644222e-05,0.00010865861507589846,,,,,,,,,,
cpu_k8s_by_id,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod17f1d06b_1bd4_42ac_8ad1_48a05662a9fe.slice/cri-containerd-1f9bb99cdb236d23de06da85e9bba3f8ae9721b6fad9c99d382f430d6fba196f.scope,0.0,0.0,,,,,,,,,,
cpu_k8s_by_id,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod17f1d06b_1bd4_42ac_8ad1_48a05662a9fe.slice/cri-containerd-5631f4cef39e9cc9253a5199e1111b92d40d436031593f03e7190019bfe05d28.scope,0.00028591658212937383,0.0004041613304378139,,,,,,,,,,
cpu_k8s_by_id,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod4da952a2_8044_4e4b_ac81_c99dc42da725.slice/cri-containerd-031480950fde1c915a8950e17be35b2c8a603128b83c8b6d7d5eb0bf1f2794e5.scope,0.0,0.0,,,,,,,,,,
